ID,epoch_val_accuracy,MAX_NODES,WINDOW_SIZE,Name,Owner,Created,Running Time,Hostname,BATCH_NORM,FIRST_CONV_ACTIVATION,CONV_TYPE,LAYERS,MASTER_NODE,PMI,POOLING,PRETRAINED,PRETRAINED_EMB,BATCH_SIZE,EMB_SIZE,DROPOUT_RATE,EPOCH,FIRST_CONV_SIZE,L2_RATE,LR_FIRST_UPDATE,LR,LR_UPDATE_PER,MAX_TF,MIN_TF,MODEL_PARAMS,NUM_CLASSES,VOCAB_SIZE,emb_size,max_nodes,num_classes,vocab_size,epoch_loss,epoch_accuracy,epoch_val_loss,IS_DIRECTED,Tags,State
VKR-315,0.8323154449462891,254.0,3.0,20news-groups,vmalperovich,2021-04-29 01:37:49,800.848,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,10.0,700.0,5.0,4380020.0,20.0,21679.0,,,,,0.12157148867845535,0.9984974265098572,0.7583673596382141,,[],SUCCEEDED
VKR-314,0.8333775997161865,254.0,3.0,20news-groups,vmalperovich,2021-04-29 01:15:15,1255.489,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.4,100.0,200.0,0.01,3.0,0.001,5.0,700.0,5.0,4380020.0,20.0,21679.0,,,,,0.10108767449855804,0.9987626075744629,0.7468274235725403,,[],SUCCEEDED
VKR-296,0.8223579525947571,185.0,3.0,20news-groups,vmalperovich,2021-04-24 03:50:56,849.235,db335da8bd31,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,200.0,0.005,10.0,0.001,5.0,700.0,3.0,5918620.0,20.0,29372.0,,,,,0.0636351928114891,0.9992045164108276,0.7561343312263489,,[],SUCCEEDED
VKR-179,0.8348380327224731,180.0,3.0,20news-groups,vmalperovich,2021-02-19 20:28:38,1804.875,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,300.0,0.05,5.0,0.001,10.0,1000.0,5.0,6914420.0,20.0,22728.0,,,,,0.08370839804410934,0.9992045164108276,0.7288628220558167,,[],SUCCEEDED
VKR-178,0.732342004776001,180.0,3.0,20news-groups,vmalperovich,2021-02-19 19:44:16,2591.551,3461c19f3f93,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_3', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,1000.0,5.0,4549620.0,20.0,22728.0,,,,,1.6771453619003296,0.5367686152458191,1.475785255432129,,[],SUCCEEDED
VKR-177,0.7336696982383728,180.0,3.0,20news-groups,vmalperovich,2021-02-19 18:54:44,2694.352,3461c19f3f93,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_2', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,1.0E-4,5.0,0.001,5.0,1000.0,5.0,4549620.0,20.0,22728.0,,,,,1.5588048696517944,0.5295209288597107,1.2632157802581787,,[],SUCCEEDED
VKR-176,0.7985926866531372,180.0,3.0,20news-groups,vmalperovich,2021-02-19 18:45:04,498.89,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_5', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,1.0E-4,5.0,0.001,5.0,1000.0,5.0,4589620.0,20.0,22728.0,,,,,0.1096484437584877,0.9793176651000977,0.9059755802154541,,[],SUCCEEDED
VKR-175,0.8086829781532288,180.0,3.0,20news-groups,vmalperovich,2021-02-19 18:26:55,986.214,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_4', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,1000.0,5.0,4611620.0,20.0,22728.0,,,,,0.20035889744758606,0.9869188666343689,0.8623105883598328,,[],SUCCEEDED
VKR-174,0.8316516280174255,180.0,3.0,20news-groups,vmalperovich,2021-02-19 17:56:53,1545.015,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,1000.0,5.0,4611620.0,20.0,22728.0,,,,,0.13724932074546814,0.9988510012626648,0.7445115447044373,,[],SUCCEEDED
VKR-173,0.8341742157936096,180.0,3.0,20news-groups,vmalperovich,2021-02-19 17:38:43,1059.403,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,1000.0,5.0,4589620.0,20.0,22728.0,,,,,0.15335164964199066,0.997348427772522,0.7673187851905823,,[],SUCCEEDED
VKR-172,0.8263409733772278,180.0,3.0,20news-groups,vmalperovich,2021-02-19 17:31:59,342.985,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.001,5.0,0.001,5.0,1000.0,5.0,4589620.0,20.0,22728.0,,,,,0.07960491627454758,0.9974368214607239,0.7417342066764832,,[],SUCCEEDED
VKR-171,,180.0,3.0,20news-groups,vmalperovich,2021-02-19 17:28:51,3227.671,3461c19f3f93,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.001,5.0,0.001,5.0,1000.0,5.0,4589620.0,20.0,22728.0,,,,,,,,,[],SUCCEEDED
VKR-170,0.8043016195297241,180.0,3.0,20news-groups,vmalperovich,2021-02-19 16:49:39,1334.176,3461c19f3f93,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_1', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.001,5.0,0.001,5.0,1000.0,5.0,4549620.0,20.0,22728.0,,,,,0.08574815094470978,0.9829415082931519,0.9267303943634033,,[],SUCCEEDED
VKR-169,0.662506639957428,180.0,3.0,20news-groups,vmalperovich,2021-02-19 16:12:03,1457.477,3461c19f3f93,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,1000.0,5.0,4549620.0,20.0,22728.0,,,,,2.5539677143096924,0.453774094581604,1.5886478424072266,,[],SUCCEEDED
VKR-168,0.8000531196594238,167.0,3.0,20news-groups,vmalperovich,2021-02-19 04:46:04,485.961,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.6,100.0,300.0,0.05,5.0,0.001,5.0,900.0,10.0,3083020.0,20.0,15085.0,,,,,0.2615571618080139,0.9720699787139893,0.8983150124549866,,[],SUCCEEDED
VKR-167,0.7826606631278992,167.0,3.0,20news-groups,vmalperovich,2021-02-19 04:42:06,237.306,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,1.0E-4,5.0,0.001,5.0,900.0,10.0,3083020.0,20.0,15085.0,,,,,0.10726959258317947,0.9811737537384033,0.9905785322189331,,[],SUCCEEDED
VKR-166,0.8145247101783752,167.0,3.0,20news-groups,vmalperovich,2021-02-19 04:34:17,453.21,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,900.0,10.0,3083020.0,20.0,15085.0,,,,,0.15589788556098938,0.9978787302970886,0.8137163519859314,,[],SUCCEEDED
VKR-165,0.7612851858139038,142.0,3.0,20news-groups,vmalperovich,2021-02-19 04:28:47,117.233,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Dropout', 'Pooling', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,3.0,1000.0,50.0,1093620.0,20.0,5138.0,,,,,0.19733650982379913,0.9984090328216553,1.0470515489578247,,[],SUCCEEDED
VKR-164,0.777615487575531,142.0,3.0,20news-groups,vmalperovich,2021-02-19 04:25:04,203.706,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,3.0,1000.0,50.0,1093620.0,20.0,5138.0,,,,,0.28582432866096497,0.986830472946167,1.0129033327102661,,[],SUCCEEDED
VKR-163,0.7622145414352417,142.0,3.0,20news-groups,vmalperovich,2021-02-19 04:21:34,181.716,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,10.0,1000.0,50.0,1093620.0,20.0,5138.0,,,,,0.20199261605739594,0.97896409034729,1.0998073816299438,,[],SUCCEEDED
VKR-162,0.8019118309020996,192.0,3.0,20news-groups,vmalperovich,2021-02-19 04:04:46,459.947,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_4', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,10.0,800.0,20.0,2013220.0,20.0,9736.0,,,,,0.08737663924694061,0.9979671239852905,0.8321954011917114,,[],SUCCEEDED
VKR-161,0.8190387487411499,192.0,3.0,20news-groups,vmalperovich,2021-02-19 03:23:36,2075.255,a79d048baa35,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_1', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,10.0,800.0,20.0,1951220.0,20.0,9736.0,,,,,0.27758508920669556,0.9831182360649109,0.864435076713562,,[],SUCCEEDED
VKR-160,0.7707116007804871,192.0,3.0,20news-groups,vmalperovich,2021-02-19 03:06:01,918.388,a79d048baa35,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,800.0,20.0,624404.0,20.0,9736.0,,,,,1.2680728435516357,0.7088562846183777,1.27576744556427,,[],SUCCEEDED
VKR-159,0.7981943488121033,192.0,3.0,20news-groups,vmalperovich,2021-02-19 02:55:39,173.074,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,800.0,20.0,648324.0,20.0,9736.0,,,,,0.1606951504945755,0.9917801022529602,0.9407528042793274,,[],SUCCEEDED
VKR-158,0.8028411865234375,192.0,3.0,20news-groups,vmalperovich,2021-02-19 02:46:21,347.972,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,800.0,20.0,2013220.0,20.0,9736.0,,,,,0.0992705374956131,0.9975252151489258,0.9076549410820007,,[],SUCCEEDED
VKR-157,0.8027084469795227,192.0,3.0,20news-groups,vmalperovich,2021-02-19 02:41:22,244.224,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,300.0,0.05,5.0,0.001,5.0,800.0,20.0,648324.0,20.0,9736.0,,,,,0.1535436362028122,0.9929291009902954,0.9180107116699219,,[],SUCCEEDED
VKR-156,0.7979288101196289,192.0,3.0,20news-groups,vmalperovich,2021-02-19 02:38:57,99.182,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.5,100.0,300.0,0.001,5.0,0.001,10.0,800.0,20.0,648324.0,20.0,9736.0,,,,,0.08298748731613159,0.9923104047775269,1.0964349508285522,,[],SUCCEEDED
VKR-155,0.05469994619488716,192.0,3.0,20news-groups,vmalperovich,2021-02-19 02:29:14,254.064,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,200.0,0.5,100.0,300.0,0.001,5.0,0.001,10.0,,,2013220.0,20.0,9736.0,,,,,2.9903454780578613,0.05250132456421852,2.9907119274139404,,[],SUCCEEDED
VKR-154,0.8050723671913147,228.0,3.0,20news-groups,vmalperovich,2021-02-19 01:22:23,145.415,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,1.0E-4,5.0,0.001,10.0,,,1886420.0,20.0,9102.0,,,,,0.06549810618162155,0.9960222840309143,1.0305815935134888,,[],SUCCEEDED
VKR-153,0.8044084310531616,228.0,3.0,20news-groups,vmalperovich,2021-02-19 01:17:43,225.755,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,15.0,,,1886420.0,20.0,9102.0,,,,,0.22145351767539978,0.9914258122444153,0.9506639242172241,,[],SUCCEEDED
VKR-152,0.8022838830947876,228.0,3.0,20news-groups,vmalperovich,2021-02-19 01:09:47,364.68,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,15.0,,,1886420.0,20.0,9102.0,,,,,0.17474006116390228,0.9901883006095886,0.993158221244812,,[],SUCCEEDED
VKR-151,0.8036117553710938,228.0,3.0,20news-groups,vmalperovich,2021-02-19 00:58:31,620.207,a79d048baa35,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,5.0,,,1886420.0,20.0,9102.0,,,,,0.3640444278717041,0.950587809085846,0.923098087310791,,[],SUCCEEDED
VKR-150,0.7259691953659058,229.0,3.0,20news-groups,vmalperovich,2021-02-17 05:16:59,7250311.510143,f2431ad1fc80,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,5.0,,,1417820.0,20.0,7069.0,,,,,1.8108623027801514,0.5112250447273254,1.5314265489578247,,[],RUNNING
VKR-149,0.8060275912284851,229.0,3.0,20news-groups,vmalperovich,2021-02-17 05:10:07,386.851,f2431ad1fc80,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,5.0,,,1479820.0,20.0,7069.0,,,,,0.3795989751815796,0.9434329271316528,0.9079914689064026,,[],SUCCEEDED
VKR-148,0.818109393119812,229.0,3.0,20news-groups,vmalperovich,2021-02-17 05:03:25,345.741,f2431ad1fc80,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,5.0,,,1479820.0,20.0,7069.0,,,,,0.228497713804245,0.9923987984657288,0.8746389746665955,,[],SUCCEEDED
VKR-147,0.8101434111595154,229.0,3.0,20news-groups,vmalperovich,2021-02-17 05:00:48,127.827,f2431ad1fc80,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,0.001,10.0,0.001,10.0,,,1479820.0,20.0,7069.0,,,,,0.10878267884254456,0.9949619770050049,0.9920854568481445,,[],SUCCEEDED
VKR-146,0.8088157176971436,229.0,3.0,20news-groups,vmalperovich,2021-02-17 04:54:37,250.645,f2431ad1fc80,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,10.0,0.001,10.0,,,1479820.0,20.0,7069.0,,,,,0.17419709265232086,0.9840021133422852,0.9975258708000183,,[],SUCCEEDED
VKR-145,0.785315990447998,229.0,3.0,20news-groups,vmalperovich,2021-02-17 04:36:15,225.052,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,10.0,0.001,10.0,,,1294020.0,20.0,6140.0,,,,,0.21743357181549072,0.9748099446296692,1.061227798461914,,[],SUCCEEDED
VKR-144,0.7782793641090393,150.0,3.0,20news-groups,vmalperovich,2021-02-17 04:22:06,296.217,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.01,10.0,0.001,10.0,,,1294220.0,20.0,6141.0,,,,,0.1454402208328247,0.9878911375999451,1.3194122314453125,,[],SUCCEEDED
VKR-143,0.7481412887573242,259.0,3.0,20news-groups,vmalperovich,2021-02-17 04:15:13,941.976,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_5', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.01,10.0,0.001,10.0,,,1294020.0,20.0,6140.0,,,,,0.47327136993408203,0.9193035364151001,1.3379477262496948,,[],SUCCEEDED
VKR-142,0.7657992839813232,259.0,3.0,20news-groups,vmalperovich,2021-02-17 04:08:25,354.494,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_4', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,5.0,0.001,5.0,,,1294020.0,20.0,6140.0,,,,,0.4594723582267761,0.9156796932220459,1.235432744026184,,[],SUCCEEDED
VKR-141,0.7858470678329468,259.0,3.0,20news-groups,vmalperovich,2021-02-17 04:05:09,170.974,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,5.0,0.001,5.0,,,1294020.0,20.0,6140.0,,,,,0.15449228882789612,0.9931942820549011,1.1733589172363281,,[],SUCCEEDED
VKR-140,0.7903611063957214,259.0,3.0,20news-groups,vmalperovich,2021-02-17 04:01:04,142.44,2b01eed65726,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,0.01,5.0,0.001,10.0,,,1294020.0,20.0,6140.0,,,,,0.16186392307281494,0.9923104047775269,1.3062639236450195,,[],SUCCEEDED
VKR-348,0.8503717184066772,214.0,1.0,20ng,vmalperovich,2021-05-11 18:31:27,102.303,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,1.578422E7,20.0,52400.0,,,,,0.6166878938674927,0.9127629399299622,0.8048830032348633,False,"[""FINAL""]",ABORTED
VKR-347,0.8677642345428467,211.0,2.0,20ng,vmalperovich,2021-05-11 06:45:09,3195.141,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,3000.0,3.0,8986520.0,20.0,29741.0,,,,,0.046490274369716644,0.9993813037872314,0.5948973894119263,False,"[""FINAL""]",ABORTED
VKR-346,0.8617897033691406,211.0,2.0,20ng,vmalperovich,2021-05-11 05:59:02,1632.365,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,3000.0,3.0,8986520.0,20.0,29741.0,,,,,0.048272255808115005,0.9990277290344238,0.6032661199569702,False,"[""FINAL""]",SUCCEEDED
VKR-345,0.8632501363754272,211.0,2.0,20ng,vmalperovich,2021-05-11 05:15:05,1130.497,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,3000.0,3.0,8986520.0,20.0,29741.0,,,,,0.05433971807360649,0.9992045164108276,0.6089405417442322,False,"[""FINAL""]",SUCCEEDED
VKR-344,0.8636484146118164,211.0,2.0,20ng,vmalperovich,2021-05-11 04:53:15,1101.784,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,3000.0,3.0,8986520.0,20.0,29741.0,,,,,0.05594979599118233,0.9987626075744629,0.6107877492904663,False,"[""FINAL""]",SUCCEEDED
VKR-398,0.9400311708450317,170.0,2.0,R52,vmalperovich,2021-05-12 02:49:03,420.793,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3544952.0,52.0,11581.0,,,,,0.11144401133060455,0.995407223701477,0.3997180461883545,,"[""FINAL""]",SUCCEEDED
VKR-389,0.9391812682151794,268.0,2.0,R52,vmalperovich,2021-05-12 01:27:01,190.42,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,764764.0,52.0,11583.0,,,,,0.19781240820884705,0.9851477742195129,0.43470528721809387,,"[""FINAL""]",SUCCEEDED
VKR-388,0.9364522695541382,268.0,2.0,R52,vmalperovich,2021-05-12 01:16:49,191.808,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,764764.0,52.0,11583.0,,,,,0.19351136684417725,0.984994649887085,0.4422451853752136,,"[""FINAL""]",SUCCEEDED
VKR-387,0.9360623955726624,268.0,2.0,R52,vmalperovich,2021-05-12 01:12:15,224.354,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,764764.0,52.0,11583.0,,,,,0.18156321346759796,0.986372709274292,0.43639692664146423,,"[""FINAL""]",SUCCEEDED
VKR-386,0.9356725215911865,268.0,2.0,R52,vmalperovich,2021-05-12 01:02:47,263.041,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVE,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2367052.0,52.0,11582.0,,,,,0.1758345067501068,0.9817792177200317,0.42730197310447693,,"[""FINAL""]",SUCCEEDED
VKR-385,0.9391812682151794,268.0,2.0,R52,vmalperovich,2021-05-12 00:54:45,331.056,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVE,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2367052.0,52.0,11582.0,,,,,0.1717989444732666,0.9836165904998779,0.3905678391456604,,"[""FINAL""]",SUCCEEDED
